question_id,issue_type,source_file,source_page,stored_value,proposed_value,evidence,computed_result,confidence,recommended_action
APCALC-LEGACY-BC-MCQ-1998-078,public_release_blocked,AP Calculus historical archive,153; 147,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-079,public_release_blocked,AP Calculus historical archive,154; 148,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-080,public_release_blocked,AP Calculus historical archive,154; 148,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-081,public_release_blocked,AP Calculus historical archive,154; 148,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-082,public_release_blocked,AP Calculus historical archive,154; 148,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-083,public_release_blocked,AP Calculus historical archive,155; 149,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-084,public_release_blocked,AP Calculus historical archive,155; 149,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-085,public_release_blocked,AP Calculus historical archive,155; 149,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-086,public_release_blocked,AP Calculus historical archive,155; 149,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-087,public_release_blocked,AP Calculus historical archive,156; 150,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-088,public_release_blocked,AP Calculus historical archive,156; 150,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-089,public_release_blocked,AP Calculus historical archive,157; 151,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-090,public_release_blocked,AP Calculus historical archive,157; 151,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-091,public_release_blocked,AP Calculus historical archive,158; 152,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-092,public_release_blocked,AP Calculus historical archive,158; 152,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
ECHS-G9PRECALC-ORIGINAL-G9-U5-001,verification_or_mapping_incomplete,ECHS Original Question Bank,,B,,The current G9 portal has no exact distance-formula lesson. The record is mathematically verified but remains archive-only rather than being attached to a merely related coordinate-plane lesson.,B,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-FRQ-1974-03,public_release_blocked,historical-frq-1969-2010,12,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-AB-FRQ-1981-01,public_release_blocked,historical-frq-1969-2010,22,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-AB-FRQ-1981-02,public_release_blocked,historical-frq-1969-2010,22,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-AB-FRQ-1981-03,public_release_blocked,historical-frq-1969-2010,22,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-AB-FRQ-1981-04,public_release_blocked,historical-frq-1969-2010,22,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
