question_id,type,year,course,unit_after,topic_after,lesson_after,stem_status,choice_status,answer_status,math_status,katex_status,media_status,mapping_status,review_required,notes
APCALC-AB-FRQ-2003-06-FORM-B,frq,2003,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-01,frq,2004,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-02,frq,2004,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-03,frq,2004,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-04,frq,2004,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-05,frq,2004,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-06,frq,2004,AP Calculus AB,9,U9,APCALC-U9,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-01-FORM-B,frq,2004,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-02-FORM-B,frq,2004,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-03-FORM-B,frq,2004,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-04-FORM-B,frq,2004,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-05-FORM-B,frq,2004,AP Calculus AB,9,U9,APCALC-U9,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2004-06-FORM-B,frq,2004,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2005-01,frq,2005,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2005-02,frq,2005,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2005-03,frq,2005,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2005-04,frq,2005,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2005-05,frq,2005,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2005-06,frq,2005,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2006-01,frq,2006,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2006-02,frq,2006,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2006-03,frq,2006,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2006-04,frq,2006,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2006-05,frq,2006,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2006-06,frq,2006,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-01,frq,2007,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-02,frq,2007,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-03,frq,2007,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-04,frq,2007,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-05,frq,2007,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-06,frq,2007,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-01-FORM-B,frq,2007,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-02-FORM-B,frq,2007,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-03-FORM-B,frq,2007,AP Calculus AB,4,U4,APCALC-U4,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-04-FORM-B,frq,2007,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-05-FORM-B,frq,2007,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2007-06-FORM-B,frq,2007,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-01,frq,2008,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-02,frq,2008,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-03,frq,2008,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-04,frq,2008,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-05,frq,2008,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-06,frq,2008,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-01-FORM-B,frq,2008,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-02-FORM-B,frq,2008,AP Calculus AB,4,U4,APCALC-U4,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-03-FORM-B,frq,2008,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-04-FORM-B,frq,2008,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-05-FORM-B,frq,2008,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2008-06-FORM-B,frq,2008,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
